2.4999999999999985e-11	1.0400000000000015e-11
8.114840867550416e-11	8.720150896851587e-12
2.6340256922266567e-10	7.318283284727449e-12
8.549879733383493e-10	6.248082770240663e-12
2.7752365389240584e-09	5.515621528848679e-12
9.008241153272052e-09	5.116936811702895e-12
2.9240177382128733e-08	5.070506540167367e-12
9.491175455796868e-08	5.454765980833013e-12
3.0807751387916765e-07	6.475035706926724e-12
1.0000000000000004e-06	8.619999999999994e-12
1.0000000000000004e-06	8.619999999999994e-12
1.6681005372000587e-06	1.0158288945875672e-11
2.7825594022071277e-06	1.2287160186703337e-11
4.641588833612782e-06	1.5274937365856918e-11
7.742636826811272e-06	1.954265715852057e-11
1.2915496650148856e-05	2.5765782876688687e-11
2.1544346900318854e-05	3.505402760571283e-11
3.593813663804628e-05	4.927727179272121e-11
5.994842503189408e-05	7.167188607603301e-11
0.00010000000000000009	1.0800000000000013e-10
0.00010000000000000009	1.0800000000000013e-10
0.00012915496650148846	1.3425450993131494e-10
0.00016681005372000594	1.6734994693970068e-10
0.0002154434690031884	2.0783438393640617e-10
0.0002782559402207129	2.555099981507124e-10
0.0003593813663804629	3.0895884785485446e-10
0.0004641588833612784	3.6508935433868973e-10
0.0005994842503189415	4.1889681035706133e-10
0.0007742636826811274	4.636901235168321e-10
0.0010000000000000002	4.92e-10
0.0010000000000000002	4.92e-10
0.0011958131745004026	4.989520992927065e-10
0.001429969148308729	4.965133261048341e-10
0.001709975946676698	4.871999572759718e-10
0.002044811765114791	4.73711387916409e-10
0.0024452128480976897	4.586449690646334e-10
0.0029240177382128685	4.4434637544502927e-10
0.0034965789338278143	4.3288727820143056e-10
0.004181255154751868	4.261496642364943e-10
0.005000000000000002	4.259999999999998e-10
0.005000000000000002	4.259999999999998e-10
0.005400298694461534	4.283872442656866e-10
0.005832645197880588	4.3203968051548165e-10
0.006299605249474366	4.3661778749824643e-10
0.006803950000871887	4.4177425645360594e-10
0.007348672461377998	4.4714778646100994e-10
0.007937005259841003	4.5235977067552903e-10
0.008572439828530736	4.570140834859751e-10
0.009258747122872906	4.607002195945562e-10
0.010000000000000004	4.6300000000000047e-10
0.010000000000000004	4.6300000000000047e-10
0.010460819186432149	4.63632090309621e-10
0.010942873805122691	4.6414220206341997e-10
0.011447142425533317	4.650279224158129e-10
0.011974648711484032	4.667912791389244e-10
0.012526463499187724	4.699455007745197e-10
0.013103706971044488	4.750273842160832e-10
0.01370755092960868	4.826157751048402e-10
0.014339221176344626	4.933571491287008e-10
0.014999999999999996	5.079999999999996e-10
0.014999999999999996	5.079999999999996e-10
0.015399200937331409	5.185260787079088e-10
0.015809025967220558	5.299008413941337e-10
0.01622975783284796	5.412857539713412e-10
0.01666168680215028	5.517691768549427e-10
0.01710511086807965	5.603740227820267e-10
0.017560335954192655	5.660817330778285e-10
0.018027676125710535	5.67873684138664e-10
0.01850745380619658	5.64789573826992e-10
0.019	5.559999999999995e-10
0.019	5.559999999999995e-10
0.019108595005072216	5.532824088488954e-10
0.019217810687782676	5.503105701020506e-10
0.019327650595630925	5.471286394349769e-10
0.01943811829639232	5.437801177123689e-10
0.01954921737823395	5.403077071977033e-10
0.01966095144983117	5.36753201285553e-10
0.019773324140484803	5.331574068296615e-10
0.01988633910023904	5.295600979410155e-10
0.02	5.259999999999992e-10
0.02	5.259999999999992e-10
0.022143463577798228	4.735449030534343e-10
0.02451664896106382	4.377631599300612e-10
0.027144176165949073	4.136220023207158e-10
0.030053303814001585	3.975925049613436e-10
0.03327421191989243	3.870139641662366e-10
0.03684031498640387	3.797106064847175e-10
0.040788608654802404	3.73766371306353e-10
0.04516005350683413	3.674116127313846e-10
0.05000000000000001	3.589999999999999e-10
0.05000000000000001	3.589999999999999e-10
0.054002986944615326	3.5053985827763864e-10
0.058326451978805836	3.405364576824074e-10
0.06299605249474367	3.294612181315392e-10
0.06803950000871885	3.1775375615882083e-10
0.07348672461377996	3.058116478084594e-10
0.07937005259840997	2.939852345667348e-10
0.0857243982853073	2.8257673902217297e-10
0.09258747122872908	2.7184285555363267e-10
0.10000000000000002	2.620000000000002e-10
0.10000000000000002	2.620000000000002e-10
0.10800597388923061	2.5320191913698756e-10
0.11665290395761169	2.454666617204094e-10
0.12599210498948737	2.387836576402862e-10
0.13607900001743772	2.331470819513588e-10
0.14697344922755992	2.2855746325837074e-10
0.15874010519681997	2.2502336168512427e-10
0.1714487965706146	2.22563184723895e-10
0.1851749424574581	2.2120722237315525e-10
0.2	2.2099999999999993e-10
0.2	2.2099999999999993e-10
0.22143463577798222	2.2252987632310457e-10
0.24516648961063822	2.2596788342304257e-10
0.2714417616594907	2.3114350684960197e-10
0.30053303814001586	2.379071630481459e-10
0.3327421191989242	2.4611519593134335e-10
0.3684031498640387	2.5561638102847253e-10
0.407886086548024	2.6623952328758414e-10
0.45160053506834114	2.777820735065317e-10
0.5	2.899999999999997e-10
0.5	2.899999999999997e-10
0.540029869446153	2.995305122459517e-10
0.5832645197880583	3.0923657021057256e-10
0.6299605249474366	3.190671015034583e-10
0.6803950000871885	3.289647019998443e-10
0.7348672461377994	3.388655047793612e-10
0.7937005259840998	3.486991619425843e-10
0.8572439828530729	3.5838895763648604e-10
0.9258747122872905	3.6785207018110483e-10
1.0	3.770000000000004e-10
1.0	3.770000000000004e-10
1.195813174500402	3.966925467752897e-10
1.4299691483087287	4.141623610202902e-10
1.709975946676697	4.2949077529514344e-10
2.044811765114791	4.4285995146403e-10
2.4452128480976882	4.5453890392771274e-10
2.924017738212866	4.648689363229227e-10
3.4965789338278124	4.742502145711656e-10
4.1812551547518675	4.83130903808768e-10
4.999999999999999	4.92e-10
4.999999999999999	4.92e-10
5.40029869446153	4.95928866130182e-10
5.832645197880583	4.998911347079356e-10
6.299605249474366	5.038233588089362e-10
6.803950000871885	5.076601037747081e-10
7.348672461377995	5.113340285941287e-10
7.937005259840998	5.147760545504257e-10
8.572439828530731	5.179156249086203e-10
9.258747122872904	5.206810586335961e-10
10.000000000000002	5.230000000000002e-10
10.000000000000002	5.230000000000002e-10
12.915496650148844	5.271937013130529e-10
16.68100537200059	5.267769050668823e-10
21.544346900318843	5.229864656403311e-10
27.825594022071247	5.171072227540937e-10
35.93813663804628	5.104067494380937e-10
46.41588833612781	5.041004496924853e-10
59.948425031894104	4.99346319006145e-10
77.42636826811277	4.972673362389412e-10
100.00000000000004	4.990000000000001e-10
100.00000000000004	4.990000000000001e-10
129.15496650148842	5.054921519197523e-10
166.81005372000587	5.167236002611015e-10
215.44346900318848	5.325010171375806e-10
278.25594022071255	5.526995427366345e-10
359.38136638046274	5.772348506030168e-10
464.1588833612782	6.060368226810386e-10
599.4842503189412	6.390234082917086e-10
774.2636826811271	6.760737332701332e-10
999.9999999999998	7.170000000000005e-10
999.9999999999998	7.170000000000005e-10
