1.0000000e-11	1.8694500e+03
1.1030400e-11	1.7799900e+03
1.2166900e-11	1.6948200e+03
1.3420600e-11	1.6137200e+03
1.4803400e-11	1.5365000e+03
1.6328700e-11	1.4629800e+03
1.8011100e-11	1.3929800e+03
1.9866900e-11	1.3263200e+03
2.1913900e-11	1.2628600e+03
2.4171900e-11	1.2024300e+03
2.6662500e-11	1.1448900e+03
2.9409700e-11	1.0901100e+03
3.2440000e-11	1.0379400e+03
3.5782500e-11	9.8827600e+02
3.9469400e-11	9.4098700e+02
4.3536200e-11	8.9596000e+02
4.8022100e-11	8.5308700e+02
5.2970100e-11	8.1226600e+02
5.8428000e-11	7.7339900e+02
6.4448300e-11	7.3639100e+02
7.1088800e-11	7.0115400e+02
7.8413600e-11	6.6760300e+02
8.6493100e-11	6.3565800e+02
9.5405100e-11	6.0524100e+02
1.0523500e-10	5.7628000e+02
1.1607800e-10	5.4870400e+02
1.2803900e-10	5.2244800e+02
1.4123100e-10	4.9744900e+02
1.5578400e-10	4.7364600e+02
1.7183500e-10	4.5098100e+02
1.8954000e-10	4.2940200e+02
2.0907000e-10	4.0885400e+02
2.3061200e-10	3.8929000e+02
2.5437400e-10	3.7066300e+02
2.8058400e-10	3.5292600e+02
3.0949400e-10	3.3603900e+02
3.4138300e-10	3.1995900e+02
3.7655800e-10	3.0464900e+02
4.1535800e-10	2.9007100e+02
4.5815500e-10	2.7619100e+02
5.0536200e-10	2.6297500e+02
5.5743300e-10	2.5039200e+02
6.1486900e-10	2.3841000e+02
6.7822300e-10	2.2700200e+02
7.4810500e-10	2.1614000e+02
8.2518800e-10	2.0579800e+02
9.1021300e-10	1.9595100e+02
1.0040000e-09	1.8657400e+02
1.1074500e-09	1.7764700e+02
1.2215500e-09	1.6914600e+02
1.3474200e-09	1.6105300e+02
1.4862500e-09	1.5334700e+02
1.6393900e-09	1.4600900e+02
1.8083100e-09	1.3902300e+02
1.9946300e-09	1.3237100e+02
2.2001600e-09	1.2603700e+02
2.4268500e-09	1.2000600e+02
2.6769100e-09	1.1426400e+02
2.9527300e-09	1.0879700e+02
3.2569700e-09	1.0359100e+02
3.5925600e-09	9.8634500e+01
3.9627200e-09	9.3915100e+01
4.3710300e-09	8.9421600e+01
4.8214100e-09	8.5143100e+01
5.3181900e-09	8.1069400e+01
5.8661600e-09	7.7190600e+01
6.4705900e-09	7.3497500e+01
7.1373000e-09	6.9981100e+01
7.8727100e-09	6.6633000e+01
8.6838900e-09	6.3445200e+01
9.5786500e-09	6.0410100e+01
