1.0000000e-11	6.3308100e+05
1.1030400e-11	6.0277900e+05
1.2166900e-11	5.7392700e+05
1.3420600e-11	5.4645500e+05
1.4803400e-11	5.2029700e+05
1.6328700e-11	4.9539000e+05
1.8011100e-11	4.7167500e+05
1.9866900e-11	4.4909400e+05
2.1913900e-11	4.2759200e+05
2.4171900e-11	4.0711900e+05
2.6662500e-11	3.8762500e+05
2.9409700e-11	3.6906400e+05
3.2440000e-11	3.5138900e+05
3.5782500e-11	3.3456000e+05
3.9469400e-11	3.1853500e+05
4.3536200e-11	3.0327700e+05
4.8022100e-11	2.8874700e+05
5.2970100e-11	2.7491200e+05
5.8428000e-11	2.6173800e+05
6.4448300e-11	2.4919400e+05
7.1088800e-11	2.3724900e+05
7.8413600e-11	2.2587400e+05
8.6493100e-11	2.1504200e+05
9.5405100e-11	2.0472800e+05
1.0523500e-10	1.9490600e+05
1.1607800e-10	1.8555300e+05
1.2803900e-10	1.7664600e+05
1.4123100e-10	1.6816300e+05
1.5578400e-10	1.6008500e+05
1.7183500e-10	1.5239200e+05
1.8954000e-10	1.4506600e+05
2.0907000e-10	1.3808800e+05
2.3061200e-10	1.3144300e+05
2.5437400e-10	1.2511300e+05
2.8058400e-10	1.1908500e+05
3.0949400e-10	1.1334300e+05
3.4138300e-10	1.0787300e+05
3.7655800e-10	1.0266300e+05
4.1535800e-10	9.7700000e+04
4.5815500e-10	9.2971800e+04
5.0536200e-10	8.8467300e+04
5.5743300e-10	8.4175500e+04
6.1486900e-10	8.0086300e+04
6.7822300e-10	7.6189700e+04
7.4810500e-10	7.2476400e+04
8.2518800e-10	6.8937500e+04
9.1021300e-10	6.5564400e+04
1.0040000e-09	6.2349200e+04
1.1074500e-09	5.9284000e+04
1.2215500e-09	5.6361600e+04
1.3474200e-09	5.3574900e+04
1.4862500e-09	5.0917200e+04
1.6393900e-09	4.8382300e+04
1.8083100e-09	4.5964000e+04
1.9946300e-09	4.3656500e+04
2.2001600e-09	4.1454500e+04
2.4268500e-09	3.9352500e+04
2.6769100e-09	3.7345700e+04
2.9527300e-09	3.5429400e+04
3.2569700e-09	3.3598900e+04
3.5925600e-09	3.1850000e+04
3.9627200e-09	3.0178700e+04
4.3710300e-09	2.8581200e+04
4.8214100e-09	2.7053800e+04
5.3181900e-09	2.5593200e+04
5.8661600e-09	2.4196200e+04
6.4255800e-09	2.2952700e+04
7.0380100e-09	2.1759500e+04
7.7091800e-09	2.0612800e+04
8.4439500e-09	1.9511200e+04
9.2492000e-09	1.8451500e+04
1.0130700e-08	1.7433000e+04
1.1096900e-08	1.6453200e+04
1.2154500e-08	1.5511800e+04
