1.0000000e-11	1.5542800e+04
1.1030400e-11	1.4799000e+04
1.2166900e-11	1.4090800e+04
1.3420600e-11	1.3416600e+04
1.4803400e-11	1.2774500e+04
1.6328700e-11	1.2163200e+04
1.8011100e-11	1.1581200e+04
1.9866900e-11	1.1027000e+04
2.1913900e-11	1.0499300e+04
2.4171900e-11	9.9968800e+03
2.6662500e-11	9.5184900e+03
2.9409700e-11	9.0629900e+03
3.2440000e-11	8.6292800e+03
3.5782500e-11	8.2163300e+03
3.9469400e-11	7.8231300e+03
4.3536200e-11	7.4487500e+03
4.8022100e-11	7.0922700e+03
5.2970100e-11	6.7528600e+03
5.8428000e-11	6.4296800e+03
6.4448300e-11	6.1219600e+03
7.1088800e-11	5.8289700e+03
7.8413600e-11	5.5500000e+03
8.6493100e-11	5.2843700e+03
9.5405100e-11	5.0314500e+03
1.0523500e-10	4.7906200e+03
1.1607800e-10	4.5613200e+03
1.2803900e-10	4.3429900e+03
1.4123100e-10	4.1351000e+03
1.5578400e-10	3.9371600e+03
1.7183500e-10	3.7486800e+03
1.8954000e-10	3.5692200e+03
2.0907000e-10	3.3983400e+03
2.3061200e-10	3.2356300e+03
2.5437400e-10	3.0807100e+03
2.8058400e-10	2.9331900e+03
3.0949400e-10	2.7927200e+03
3.4138300e-10	2.6589800e+03
3.7655800e-10	2.5316200e+03
4.1535800e-10	2.4103600e+03
4.5815500e-10	2.2948900e+03
5.0536200e-10	2.1849400e+03
5.5743300e-10	2.0802400e+03
6.1486900e-10	1.9805500e+03
6.7822300e-10	1.8856200e+03
7.4810500e-10	1.7952200e+03
8.2518800e-10	1.7091400e+03
9.1021300e-10	1.6271700e+03
1.0040000e-09	1.5491200e+03
1.1074500e-09	1.4747900e+03
1.2215500e-09	1.4040000e+03
1.3474200e-09	1.3366000e+03
1.4862500e-09	1.2724000e+03
1.6393900e-09	1.2112700e+03
1.8083100e-09	1.1530500e+03
1.9946300e-09	1.0976000e+03
2.2001600e-09	1.0448000e+03
2.4268500e-09	9.9450100e+02
2.6769100e-09	9.4659900e+02
2.9527300e-09	9.0097200e+02
3.2569700e-09	8.5751300e+02
3.5925600e-09	8.1611700e+02
3.9627200e-09	7.7668600e+02
4.3710300e-09	7.3912500e+02
4.8214100e-09	7.0334700e+02
5.3181900e-09	6.6926700e+02
5.8661600e-09	6.3680600e+02
6.4705900e-09	6.0588500e+02
7.1373000e-09	5.7642500e+02
7.8727100e-09	5.4834700e+02
8.6838900e-09	5.2157500e+02
9.5786500e-09	4.9603800e+02
